Exec,Fold,Accuracy,Precision,Recall,F1
19,8,0.9172033118675254,0.9189159707048237,0.9172033118675254,0.9176933650252879
19,9,0.9264029438822448,0.926665924339418,0.9264029438822448,0.92639957819295
19,10,0.8969641214351426,0.8972257560322502,0.8969641214351426,0.8968719951358795
20,1,0.9044117647058824,0.9052388385461388,0.9044117647058824,0.9045910288820415
20,2,0.9044117647058824,0.9055342603371487,0.9044117647058824,0.904746771186612
20,3,0.9209558823529411,0.9210364879467927,0.9209558823529411,0.9209248469822836
20,4,0.8897058823529411,0.8898787924285962,0.8897058823529411,0.8893595017028512
20,5,0.9199632014719411,0.9201887904339995,0.9199632014719411,0.9200398630076997
20,6,0.9107635694572217,0.9113465043044061,0.9107635694572217,0.9109706825642588
20,7,0.921803127874885,0.9227514456772447,0.921803127874885,0.9217744141600478
20,8,0.9199632014719411,0.9205751547310181,0.9199632014719411,0.9200280779649043
20,9,0.9162833486660533,0.916638931370315,0.9162833486660533,0.9161989349218713
20,10,0.9199632014719411,0.9203239484703347,0.9199632014719411,0.9200342736461775
21,1,0.9025735294117647,0.9030939716392005,0.9025735294117647,0.9022105854337348
21,2,0.9126838235294118,0.9139681596783968,0.9126838235294118,0.9128749206633817
21,3,0.9099264705882353,0.9100494761118723,0.9099264705882353,0.909808639554513
21,4,0.8988970588235294,0.8997918285011084,0.8988970588235294,0.8990702349707966
21,5,0.9089236430542779,0.9094858213396957,0.9089236430542779,0.9091159468979677
21,6,0.921803127874885,0.9223865294933277,0.921803127874885,0.9217813865920487
21,7,0.9052437902483901,0.9063856665729062,0.9052437902483901,0.9056280822758297
21,8,0.9172033118675254,0.9176738866321613,0.9172033118675254,0.9173073429704053
21,9,0.9337626494940202,0.9339640031685982,0.9337626494940202,0.9338218829996032
21,10,0.9144434222631095,0.9139979360217988,0.9144434222631095,0.9139502037923183
22,1,0.9126838235294118,0.913345604934684,0.9126838235294118,0.9126701889714702
22,2,0.9053308823529411,0.9051135810518365,0.9053308823529411,0.9050778831845498
22,3,0.9172794117647058,0.9175654364636037,0.9172794117647058,0.917255448106341
22,4,0.9181985294117647,0.9184357172356409,0.9181985294117647,0.9182481390363392
22,5,0.9162833486660533,0.9169145192592874,0.9162833486660533,0.9161134214184989
22,6,0.9080036798528058,0.9092008484152337,0.9080036798528058,0.9081305759132573
22,7,0.9126034958601656,0.9128875881873324,0.9126034958601656,0.9126677535251613
22,8,0.9034038638454461,0.9044306802499442,0.9034038638454461,0.9034670508311684
22,9,0.9153633854645814,0.9166216101718102,0.9153633854645814,0.9155901696917662
22,10,0.921803127874885,0.922385762923147,0.921803127874885,0.9217574694679042
23,1,0.9154411764705882,0.9155028856112679,0.9154411764705882,0.9153343777465237
23,2,0.8979779411764706,0.8979456486654467,0.8979779411764706,0.8977936770545943
23,3,0.8998161764705882,0.9007098470004263,0.8998161764705882,0.8999879093341477
23,4,0.9163602941176471,0.9165550122194769,0.9163602941176471,0.9163323618977011
23,5,0.921803127874885,0.9223722265597154,0.921803127874885,0.9219727900305319
